timestamp,Angle Velocity[deg/sec],Angle[deg]
36081,0.373535,159.900513,
36083,0.472412,159.900513,
36085,0.060425,159.906006,
36087,-0.362549,159.911499,
36089,0.862427,159.927979,
36091,0.488892,159.960938,
36093,1.301880,160.004883,
36095,0.637207,160.054321,
36097,0.126343,160.098267,
36099,0.038452,160.147705,
36101,-0.027466,160.164185,
36103,0.785522,160.175171,
36105,-0.532837,160.186157,
36107,0.510864,160.191650,
36109,-0.208740,160.202637,
36111,0.153809,160.219116,
36113,0.016479,160.230103,
36115,-0.170288,160.235596,
36117,1.241455,160.263062,
36119,-0.269165,160.290527,
36121,0.571289,160.334473,
36123,0.521851,160.383911,
36125,0.593262,160.411377,
36127,0.302124,160.433350,
36129,-0.252686,160.460815,
36131,0.785522,160.488281,
36133,-0.197754,160.504761,
36135,0.428467,160.526733,
36137,0.197754,160.570679,
36139,0.307617,160.609131,
36141,0.829468,160.636597,
36143,-0.373535,160.653076,
36145,0.115356,160.647583,
36147,-0.159302,160.631104,
36149,-0.005493,160.631104,
36151,0.065918,160.642090,
36153,-0.208740,160.658569,
36155,0.505371,160.708008,
36157,-0.488892,160.746460,
36159,0.538330,160.795898,
36161,0.582275,160.828857,
36163,-0.285645,160.867310,
36165,1.087646,160.916748,
36167,0.313110,160.966187,
36169,0.675659,161.026611,
36171,1.016235,161.109009,
36173,0.966797,161.191406,
36175,1.213989,161.279297,
36177,0.115356,161.350708,
36179,0.576782,161.416626,
36181,0.197754,161.449585,
36183,0.049438,161.477051,
36185,0.230713,161.504517,
36187,0.137329,161.542969,
36189,1.104126,161.597900,
36191,0.681152,161.669312,
36193,0.917358,161.751709,
36195,0.686646,161.834106,
36197,0.939331,161.927490,
36199,0.961304,161.987915,
36201,0.697632,162.042847,
36203,0.203247,162.108765,
36205,0.027466,162.158203,
36207,0.450439,162.213135,
36209,0.983276,162.257080,
36211,0.466919,162.290039,
36213,-0.065918,162.333984,
36215,-0.126343,162.366943,
36217,-0.225220,162.394409,
36219,0.752563,162.410889,
36221,0.027466,162.410889,
36223,-0.269165,162.416382,
36225,-0.186768,162.405396,
36227,-0.532837,162.405396,
36229,0.422974,162.416382,
36231,-0.302124,162.432861,
36233,0.747070,162.443848,
36235,0.087891,162.443848,
36237,0.845947,162.427368,
36239,-0.681152,162.394409,
36241,0.115356,162.377930,
36243,-0.521851,162.344971,
36245,0.422974,162.350464,
36247,-0.131836,162.350464,
36249,-0.087891,162.350464,
36251,0.241699,162.339478,
36253,-0.730591,162.317505,
36255,0.587769,162.306519,
36257,-0.560303,162.312012,
36259,0.626221,162.339478,
36261,0.368042,162.366943,
36263,0.955811,162.416382,
36265,0.181274,162.487793,
36267,1.109619,162.559204,
36269,0.521851,162.636108,
36271,1.054688,162.718506,
36273,1.093140,162.800903,
36275,-0.038452,162.861328,
36277,0.357056,162.905273,
36279,-0.010986,162.938232,
36281,0.785522,162.965698,
36283,-0.214233,162.965698,
36285,-0.104370,162.954712,
36287,-0.170288,162.938232,
36289,-0.401001,162.927246,
36291,-0.032959,162.916260,
36293,-0.856934,162.894287,
36295,0.098877,162.844849,
36297,-0.736084,162.806396,
36299,-0.395508,162.778931,
36301,-0.351562,162.745972,
36303,-0.236206,162.734985,
36305,-0.395508,162.713013,
36307,-0.406494,162.691040,
36309,0.000000,162.669067,
36311,-0.554810,162.647095,
36313,0.917358,162.652588,
36315,0.181274,162.669067,
36317,0.884399,162.718506,
36319,0.324097,162.800903,
36321,-0.027466,162.883301,
36323,0.895386,162.949219,
36325,0.027466,162.993164,
36327,0.313110,163.026123,
36329,-0.214233,163.037109,
36331,-0.071411,163.070068,
36333,-0.230713,163.086548,
36335,-0.230713,163.103027,
36337,0.631714,163.108521,
36339,-0.093384,163.092041,
36341,-0.708618,163.081055,
36343,-0.972290,163.048096,
36345,0.038452,163.004150,
36347,0.038452,162.976685,
36349,-0.505371,162.943726,
36351,-0.197754,162.943726,
36353,0.571289,162.932739,
36355,-0.346069,162.943726,
36357,0.038452,162.954712,
36359,-0.137329,162.965698,
36361,0.175781,162.987671,
36363,0.543823,163.026123,
36365,0.401001,163.075562,
36367,0.186768,163.114014,
36369,-0.181274,163.163452,
36371,0.802002,163.207397,
36373,0.560303,163.256836,
36375,1.170044,163.300781,
36377,0.302124,163.355713,
36379,0.999756,163.432617,
36381,0.889893,163.515015,
36383,1.323853,163.602905,
36385,1.400757,163.685303,
36387,0.411987,163.778687,
36389,0.576782,163.877563,
36391,1.148071,163.976440,
36393,1.038208,164.058838,
36395,0.532837,164.135742,
36397,0.648193,164.201660,
36399,0.774536,164.256592,
36401,0.571289,164.338989,
36403,1.104126,164.415894,
36405,0.834961,164.498291,
36407,0.247192,164.558716,
36409,0.120850,164.602661,
36411,0.181274,164.646606,
36413,0.812988,164.679565,
36415,0.148315,164.707031,
36417,-0.395508,164.750977,
36419,0.060425,164.783936,
36421,0.357056,164.816895,
36423,-0.346069,164.844360,
36425,-0.483398,164.860840,
36427,0.648193,164.882812,
36429,-0.285645,164.888306,
36431,-0.027466,164.904785,
36433,0.587769,164.910278,
36435,-0.406494,164.910278,
36437,0.153809,164.910278,
36439,-0.104370,164.910278,
36441,0.192261,164.915771,
36443,-0.060425,164.926758,
36445,0.060425,164.948730,
36447,0.642700,164.970703,
36449,0.038452,164.981689,
36451,0.812988,165.003662,
36453,-0.428467,165.003662,
36455,0.098877,165.036621,
36457,0.175781,165.047607,
36459,0.296631,165.053101,
36461,0.532837,165.064087,
36463,-0.758057,165.058594,
36465,0.060425,165.058594,
36467,-0.065918,165.069580,
36469,0.269165,165.075073,
36471,-0.142822,165.080566,
36473,-0.214233,165.080566,
36475,0.340576,165.075073,
36477,-0.466919,165.064087,
36479,0.582275,165.064087,
36481,-0.461426,165.064087,
36483,0.576782,165.064087,
36485,-0.010986,165.042114,
36487,-0.208740,165.020142,
36489,-0.049438,165.003662,
36491,0.038452,164.998169,
36493,-0.021973,164.992676,
36495,-0.450439,164.987183,
36497,0.373535,164.976196,
36499,-0.422974,164.970703,
36501,0.433960,164.959717,
36503,-0.021973,164.948730,
36505,-0.197754,164.932251,
36507,-0.428467,164.915771,
36509,-0.258179,164.899292,
36511,-0.302124,164.877319,
36513,-0.763550,164.860840,
36515,0.642700,164.855347,
36517,-0.725098,164.849854,
36519,-0.137329,164.844360,
36521,-0.340576,164.844360,
36523,0.593262,164.849854,
36525,-0.582275,164.849854,
36527,-0.230713,164.844360,
36529,-0.340576,164.822388,
36531,-0.395508,164.805908,
36533,0.060425,164.778442,
36535,-0.922852,164.745483,
36537,-0.313110,164.712524,
36539,-0.719604,164.674072,
36541,0.021973,164.635620,
36543,-0.422974,164.608154,
36545,-0.076904,164.586182,
36547,-0.115356,164.569702,
36549,-0.362549,164.547729,
36551,-0.296631,164.542236,
36553,-0.148315,164.536743,
36555,0.615234,164.536743,
36557,-0.422974,164.536743,
36559,0.889893,164.542236,
36561,-0.186768,164.553223,
36563,0.115356,164.553223,
36565,0.197754,164.558716,
36567,0.208740,164.564209,
36569,-0.170288,164.569702,
36571,0.087891,164.580688,
36573,0.065918,164.580688,
36575,0.247192,164.575195,
36577,0.049438,164.575195,
36579,-0.027466,164.591675,
36581,0.148315,164.613647,
36583,0.461426,164.646606,
36585,0.466919,164.690552,
36587,0.214233,164.723511,
36589,0.285645,164.750977,
36591,0.351562,164.772949,
36593,0.840454,164.800415,
36595,-0.433960,164.811401,
36597,0.543823,164.827881,
36599,-0.395508,164.822388,
36601,-0.483398,164.800415,
36603,0.087891,164.789429,
36605,-0.521851,164.767456,
36607,0.230713,164.756470,
36609,0.104370,164.729004,
36611,0.296631,164.679565,
36613,-1.604004,164.624634,
36615,-0.730591,164.547729,
36617,0.076904,164.514771,
36619,-0.093384,164.465332,
36621,-0.411987,164.415894,
36623,-1.197510,164.360962,
36625,-0.346069,164.311523,
36627,-0.362549,164.278564,
36629,-0.175781,164.240112,
36631,-1.213989,164.196167,
36633,-0.527344,164.141235,
36635,-0.082397,164.091797,
36637,-0.038452,164.042358,
36639,-1.038208,163.987427,
36641,-0.390015,163.943481,
36643,-0.488892,163.921509,
36645,0.016479,163.916016,
36647,-0.296631,163.899536,
36649,-0.181274,163.894043,
36651,-0.247192,163.883057,
36653,-0.203247,163.883057,
36655,0.120850,163.883057,
36657,-0.291138,163.888550,
36659,0.401001,163.888550,
36661,-0.296631,163.877563,
36663,0.620728,163.877563,
36665,-0.516357,163.866577,
36667,0.747070,163.883057,
36669,-0.208740,163.899536,
36671,0.362549,163.927002,
36673,0.230713,163.943481,
36675,-0.428467,163.948975,
36677,0.021973,163.943481,
36679,-0.032959,163.948975,
36681,0.785522,163.948975,
36683,-0.197754,163.954468,
36685,-0.098877,163.965454,
36687,-0.005493,163.970947,
36689,-0.175781,163.965454,
36691,-0.390015,163.959961,
36693,-0.807495,163.954468,
36695,0.208740,163.943481,
36697,0.016479,163.927002,
36699,0.499878,163.921509,
36701,-0.060425,163.894043,
36703,-0.142822,163.866577,
36705,-0.812988,163.833618,
36707,-0.428467,163.833618,
36709,-0.280151,163.828125,
36711,-0.280151,163.828125,
36713,0.087891,163.789673,
36715,-0.346069,163.751221,
36717,0.620728,163.718262,
36719,-0.098877,163.707275,
36721,-0.093384,163.701782,
36723,-0.433960,163.707275,
36725,-0.043945,163.674316,
36727,0.087891,163.657837,
36729,-0.192261,163.619385,
36731,0.582275,163.608398,
36733,-0.362549,163.597412,
36735,-0.532837,163.591919,
36737,0.005493,163.580933,
36739,0.071411,163.569946,
36741,-0.197754,163.553467,
36743,-1.016235,163.558960,
36745,-0.126343,163.564453,
36747,0.521851,163.558960,
36749,-0.422974,163.547974,
36751,0.010986,163.531494,
36753,-0.686646,163.504028,
36755,-0.554810,163.476562,
36757,-0.197754,163.449097,
36759,-0.499878,163.416138,
36761,0.302124,163.394165,
36763,-0.346069,163.372192,
36765,0.038452,163.344727,
36767,-0.780029,163.306274,
36769,-0.582275,163.273315,
36771,-0.302124,163.229370,
36773,-0.098877,163.190918,
36775,-0.444946,163.141479,
36777,-0.703125,163.103027,
36779,-0.230713,163.064575,
36781,-0.812988,163.009644,
36783,-0.324097,162.954712,
36785,-0.521851,162.888794,
36787,-0.791016,162.833862,
36789,-0.774536,162.773438,
36791,-0.950317,162.718506,
36793,-0.477905,162.669067,
36795,-0.631714,162.636108,
36797,-0.197754,162.608643,
36799,-0.538330,162.570190,
36801,-0.120850,162.548218,
36803,-0.148315,162.548218,
36805,-0.631714,162.570190,
36807,0.252686,162.575684,
36809,0.741577,162.592163,
36811,1.691895,162.625122,
36813,0.038452,162.669067,
36815,0.291138,162.729492,
36817,0.444946,162.789917,
36819,0.906372,162.839355,
36821,0.236206,162.866821,
36823,-0.505371,162.872314,
36825,0.241699,162.855835,
36827,0.087891,162.850342,
36829,0.450439,162.866821,
36831,0.197754,162.888794,
36833,0.148315,162.905273,
36835,0.829468,162.927246,
36837,0.065918,162.960205,
36839,-0.351562,162.971191,
36841,0.214233,162.971191,
36843,-0.236206,162.987671,
36845,0.313110,162.976685,
36847,-0.571289,162.960205,
36849,-0.263672,162.943726,
36851,-0.379028,162.921753,
36853,-0.148315,162.888794,
36855,-0.076904,162.872314,
36857,-0.725098,162.855835,
36859,-0.153809,162.844849,
36861,-0.104370,162.817383,
36863,-0.538330,162.784424,
36865,0.159302,162.751465,
36867,-0.692139,162.729492,
36869,-0.137329,162.707520,
36871,0.736084,162.718506,
36873,0.483398,162.740479,
36875,0.351562,162.789917,
36877,0.296631,162.850342,
36879,0.560303,162.899780,
36881,0.791016,162.938232,
36883,-0.488892,162.916260,
36885,-0.807495,162.877808,
36887,0.120850,162.817383,
36889,-0.708618,162.778931,
36891,-0.472412,162.762451,
36893,0.280151,162.762451,
36895,0.335083,162.789917,
36897,0.521851,162.833862,
36899,0.763550,162.883301,
36901,-0.010986,162.927246,
36903,-0.126343,162.954712,
36905,-0.961304,162.954712,
36907,-0.296631,162.916260,
36909,-0.395508,162.844849,
36911,-0.955811,162.767944,
36913,-0.428467,162.713013,
36915,-1.323853,162.702026,
36917,-0.093384,162.723999,
36919,0.653687,162.756958,
36921,0.285645,162.806396,
36923,0.708618,162.839355,
36925,-0.148315,162.866821,
36927,-0.098877,162.899780,
36929,0.280151,162.927246,
36931,0.115356,162.943726,
36933,0.785522,162.943726,
36935,-0.368042,162.916260,
36937,-0.741577,162.888794,
36939,-1.021729,162.850342,
36941,-0.010986,162.833862,
36943,-0.049438,162.822876,
36945,-0.472412,162.800903,
36947,-0.488892,162.800903,
36949,-0.291138,162.789917,
36951,0.637207,162.773438,
36953,-0.010986,162.756958,
36955,-0.148315,162.740479,
36957,-0.455933,162.745972,
36959,0.455933,162.778931,
36961,0.461426,162.822876,
36963,1.115112,162.877808,
36965,0.532837,162.949219,
36967,0.230713,163.020630,
36969,0.346069,163.086548,
36971,0.411987,163.141479,
36973,0.406494,163.135986,
36975,-1.329346,163.114014,
36977,-0.027466,163.053589,
36979,-0.829468,162.954712,
36981,-0.554810,162.855835,
36983,-1.560059,162.767944,
36985,-0.307617,162.707520,
36987,-0.181274,162.663574,
36989,-0.247192,162.630615,
36991,0.148315,162.608643,
36993,-0.285645,162.608643,
36995,0.791016,162.636108,
36997,0.873413,162.685547,
36999,0.422974,162.734985,
37001,-0.131836,162.773438,
37003,0.049438,162.806396,
37005,0.060425,162.822876,
37007,0.131836,162.850342,
37009,0.197754,162.866821,
37011,-0.313110,162.850342,
37013,-0.675659,162.817383,
37015,-1.082153,162.762451,
37017,-0.692139,162.696533,
37019,-0.609741,162.641602,
37021,-1.126099,162.581177,
37023,-0.357056,162.515259,
37025,-0.736084,162.460327,
37027,-0.016479,162.410889,
37029,-0.049438,162.399902,
37031,-0.368042,162.410889,
37033,0.648193,162.416382,
37035,0.093384,162.421875,
37037,0.620728,162.432861,
37039,-0.708618,162.421875,
37041,-0.829468,162.410889,
37043,0.170288,162.394409,
37045,0.208740,162.377930,
37047,0.763550,162.350464,
37049,-1.021729,162.328491,
37051,-0.401001,162.333984,
37053,0.642700,162.355957,
37055,0.681152,162.399902,
37057,0.675659,162.449341,
37059,0.082397,162.515259,
37061,0.653687,162.548218,
37063,0.532837,162.581177,
37065,1.087646,162.614136,
37067,0.845947,162.674561,
37069,-0.505371,162.745972,
37071,0.296631,162.817383,
37073,1.224976,162.905273,
37075,2.213745,162.987671,
37077,-0.351562,163.053589,
37079,0.313110,163.114014,
37081,-0.126343,163.119507,
37083,0.203247,163.086548,
37085,-1.021729,163.020630,
37087,-0.725098,162.943726,
37089,-0.966797,162.872314,
37091,-0.499878,162.795410,
37093,-0.532837,162.751465,
37095,0.021973,162.729492,
37097,0.368042,162.729492,
37099,-0.532837,162.729492,
37101,-0.483398,162.723999,
37103,-0.346069,162.707520,
37105,0.038452,162.696533,
37107,-0.269165,162.658081,
37109,-0.450439,162.614136,
37111,-0.917358,162.564697,
37113,-0.626221,162.537231,
37115,-0.571289,162.542725,
37117,0.131836,162.542725,
37119,0.005493,162.564697,
37121,0.466919,162.608643,
37123,-0.076904,162.658081,
37125,1.356812,162.729492,
37127,0.950317,162.795410,
37129,0.725098,162.883301,
37131,0.785522,162.954712,
37133,0.758057,163.015137,
37135,0.719604,163.086548,
37137,1.010742,163.174438,
37139,2.010498,163.273315,
37141,0.285645,163.377686,
37143,0.005493,163.482056,
37145,0.889893,163.586426,
37147,1.246948,163.674316,
37149,0.571289,163.740234,
37151,1.906128,163.811646,
37153,-0.346069,163.866577,
37155,0.214233,163.910522,
37157,0.153809,163.954468,
37159,0.791016,163.981934,
37161,0.236206,164.009399,
37163,0.906372,164.042358,
37165,-0.307617,164.080811,
37167,0.615234,164.113770,
37169,-0.291138,164.157715,
37171,0.411987,164.196167,
37173,0.758057,164.207153,
37175,-0.098877,164.196167,
37177,0.197754,164.185181,
37179,0.362549,164.179688,
37181,0.752563,164.179688,
37183,0.192261,164.201660,
37185,1.104126,164.234619,
37187,-0.203247,164.262085,
37189,0.444946,164.289551,
37191,0.230713,164.306030,
37193,0.620728,164.322510,
37195,-0.532837,164.349976,
37197,0.845947,164.377441,
37199,-0.087891,164.404907,
37201,0.873413,164.437866,
37203,-0.433960,164.459839,
37205,0.142822,164.492798,
37207,0.076904,164.531250,
37209,0.851440,164.580688,
37211,0.390015,164.630127,
37213,0.961304,164.652100,
37215,0.153809,164.690552,
37217,0.379028,164.707031,
37219,0.802002,164.739990,
37221,0.021973,164.761963,
37223,0.856934,164.761963,
37225,-1.186523,164.729004,
37227,-0.043945,164.712524,
37229,-0.346069,164.685059,
37231,0.126343,164.652100,
37233,-1.741333,164.619141,
37235,-0.505371,164.580688,
37237,-0.137329,164.553223,
37239,-0.021973,164.525757,
37241,-0.653687,164.503784,
37243,-0.488892,164.465332,
37245,-0.208740,164.432373,
37247,-1.087646,164.404907,
37249,0.285645,164.388428,
37251,-0.285645,164.371948,
37253,0.285645,164.349976,
37255,-1.170044,164.306030,
37257,-0.631714,164.262085,
37259,-0.247192,164.229126,
37261,-0.406494,164.196167,
37263,0.021973,164.185181,
37265,-0.093384,164.174194,
37267,0.060425,164.185181,
37269,-0.444946,164.201660,
37271,0.609741,164.229126,
37273,-0.032959,164.251099,
37275,0.719604,164.278564,
37277,-0.422974,164.295044,
37279,0.670166,164.317017,
37281,0.115356,164.344482,
37283,0.258179,164.371948,
37285,0.131836,164.399414,
37287,-0.296631,164.421387,
37289,-0.197754,164.443359,
37291,0.230713,164.448853,
37293,0.521851,164.443359,
37295,0.038452,164.437866,
37297,0.115356,164.426880,
37299,-0.411987,164.421387,
37301,0.236206,164.426880,
37303,0.049438,164.432373,
37305,0.291138,164.448853,
37307,-0.736084,164.470825,
37309,0.455933,164.498291,
37311,-0.208740,164.525757,
37313,0.417480,164.553223,
37315,0.565796,164.597168,
37317,0.351562,164.646606,
37319,0.889893,164.712524,
37321,0.307617,164.778442,
37323,1.137085,164.855347,
37325,0.428467,164.921265,
37327,1.433716,165.003662,
37329,0.379028,165.075073,
37331,0.192261,165.151978,
37333,0.098877,165.206909,
37335,0.922852,165.256348,
37337,1.005249,165.300293,
37339,0.082397,165.333252,
37341,0.758057,165.360718,
37343,-0.708618,165.377197,
37345,0.390015,165.393677,
37347,0.021973,165.399170,
37349,0.005493,165.404663,
37351,0.027466,165.421143,
37353,0.137329,165.443115,
37355,0.961304,165.481567,
37357,0.087891,165.525513,
37359,0.675659,165.574951,
37361,0.186768,165.624390,
37363,-0.021973,165.651855,
37365,0.285645,165.673828,
37367,0.038452,165.684814,
37369,1.450195,165.717773,
37371,-0.296631,165.756226,
37373,0.313110,165.822144,
37375,0.796509,165.871582,
37377,0.373535,165.915527,
37379,1.268921,165.948486,
37381,0.159302,165.964966,
37383,0.444946,165.964966,
37385,-0.499878,165.959473,
37387,0.098877,165.948486,
37389,0.269165,165.953979,
37391,-0.153809,165.948486,
37393,0.395508,165.948486,
37395,-0.615234,165.932007,
37397,0.269165,165.910034,
37399,-0.214233,165.866089,
37401,-0.736084,165.805664,
37403,-0.615234,165.745239,
37405,-1.285400,165.690308,
37407,-0.472412,165.635376,
37409,-0.692139,165.580444,
37411,-0.379028,165.536499,
37413,-0.582275,165.481567,
37415,-0.642700,165.437622,
37417,-0.159302,165.393677,
37419,-0.983276,165.349731,
37421,-0.598755,165.294800,
37423,-1.642456,165.201416,
37425,-0.856934,165.097046,
37427,-0.406494,164.998169,
37429,-1.966553,164.943237,
37431,-0.302124,164.904785,
37433,-0.477905,164.888306,
